choice_rank,mixed_rank,partition_id,nll,delta_nll_vs_native_h16,merged_boundaries,routing_groups,segment_widths
130,129,0-1__2__3-4__5__6-7__8-9__10__11__12__13__14__15,5.092799158273437,0.7268805601729671,"[0, 3, 6, 8]",12,"[160, 80, 160, 80, 160, 160, 80, 80, 80, 80, 80, 80]"
131,130,0-1__2__3__4__5-6__7-8__9__10__11__12__13-14__15,5.092984481990512,0.7270658838900417,"[0, 5, 7, 13]",12,"[160, 80, 80, 80, 160, 160, 80, 80, 80, 80, 160, 80]"
132,131,0__1__2__3-4__5-6__7__8__9__10-11__12__13-14__15,5.093075288006288,0.7271566899058177,"[3, 5, 10, 13]",12,"[80, 80, 80, 160, 160, 80, 80, 80, 160, 80, 160, 80]"
133,132,0__1__2__3-4__5__6-7__8__9-10__11__12-13__14__15,5.0932318029282495,0.7273132048277793,"[3, 6, 9, 12]",12,"[80, 80, 80, 160, 80, 160, 80, 160, 80, 160, 80, 80]"
134,133,0__1-2__3-4__5-6__7__8__9__10__11__12__13-14__15,5.094741797051006,0.7288231989505354,"[1, 3, 5, 13]",12,"[80, 160, 160, 160, 80, 80, 80, 80, 80, 80, 160, 80]"
135,134,0-1__2__3__4__5__6-7__8__9-10__11-12__13__14__15,5.094806213416196,0.7288876153157258,"[0, 6, 9, 11]",12,"[160, 80, 80, 80, 80, 160, 80, 160, 160, 80, 80, 80]"
136,135,0__1__2__3-4__5__6-7__8-9__10-11__12__13__14__15,5.094822727923053,0.7289041298225829,"[3, 6, 8, 10]",12,"[80, 80, 80, 160, 80, 160, 160, 160, 80, 80, 80, 80]"
137,136,0__1__2-3__4__5__6__7__8__9-10__11-12__13__14-15,5.0949541331502815,0.7290355350498112,"[2, 9, 11, 14]",12,"[80, 80, 160, 80, 80, 80, 80, 80, 160, 160, 80, 160]"
138,137,0__1__2-3__4__5__6__7-8__9-10__11__12__13__14-15,5.096204387593946,0.7302857894934753,"[2, 7, 9, 14]",12,"[80, 80, 160, 80, 80, 80, 160, 160, 80, 80, 80, 160]"
139,138,0__1__2__3__4-5__6-7__8-9__10__11__12-13__14__15,5.096748314761463,0.7308297166609927,"[4, 6, 8, 12]",12,"[80, 80, 80, 80, 160, 160, 160, 80, 80, 160, 80, 80]"
140,139,0-1__2__3__4__5-6__7__8-9__10__11__12__13-14__15,5.098161307248202,0.7322427091477319,"[0, 5, 8, 13]",12,"[160, 80, 80, 80, 160, 80, 160, 80, 80, 80, 160, 80]"
141,140,0__1__2__3-4__5-6__7__8__9-10__11-12__13__14__15,5.09835848057841,0.7324398824779399,"[3, 5, 9, 11]",12,"[80, 80, 80, 160, 160, 80, 80, 160, 160, 80, 80, 80]"
142,141,0__1-2__3__4__5__6-7__8__9-10__11-12__13__14__15,5.098811051712707,0.7328924536122372,"[1, 6, 9, 11]",12,"[80, 160, 80, 80, 80, 160, 80, 160, 160, 80, 80, 80]"
143,142,0__1-2__3__4-5__6-7__8__9__10__11__12__13__14-15,5.099061521267262,0.7331429231667919,"[1, 4, 6, 14]",12,"[80, 160, 80, 160, 160, 80, 80, 80, 80, 80, 80, 160]"
144,143,0__1-2__3__4__5-6__7__8-9__10__11__12__13-14__15,5.099113537535756,0.7331949394352861,"[1, 5, 8, 13]",12,"[80, 160, 80, 80, 160, 80, 160, 80, 80, 80, 160, 80]"
145,144,0__1__2-3__4-5__6-7__8__9__10-11__12__13__14__15,5.099767982318837,0.7338493842183667,"[2, 4, 6, 10]",12,"[80, 80, 160, 160, 160, 80, 80, 160, 80, 80, 80, 80]"
146,145,0-1__2__3__4-5__6-7__8__9__10__11__12__13__14-15,5.100072243579555,0.7341536454790845,"[0, 4, 6, 14]",12,"[160, 80, 80, 160, 160, 80, 80, 80, 80, 80, 80, 160]"
147,146,0-1__2__3__4__5-6__7__8-9__10__11__12__13__14-15,5.100366238158703,0.7344476400582325,"[0, 5, 8, 14]",12,"[160, 80, 80, 80, 160, 80, 160, 80, 80, 80, 80, 160]"
148,147,0__1-2__3__4__5-6__7-8__9__10__11__12__13-14__15,5.100651048844861,0.7347324507443904,"[1, 5, 7, 13]",12,"[80, 160, 80, 80, 160, 160, 80, 80, 80, 80, 160, 80]"
149,148,0__1-2__3__4__5-6__7-8__9__10__11__12__13__14-15,5.1009076641451925,0.7349890660447223,"[1, 5, 7, 14]",12,"[80, 160, 80, 80, 160, 160, 80, 80, 80, 80, 80, 160]"
150,149,0__1__2-3__4__5-6__7__8-9__10__11-12__13__14__15,5.1013334205306755,0.7354148224302053,"[2, 5, 8, 11]",12,"[80, 80, 160, 80, 160, 80, 160, 80, 160, 80, 80, 80]"
151,150,0__1-2__3-4__5__6-7__8__9-10__11__12__13__14__15,5.102382420328239,0.7364638222277691,"[1, 3, 6, 9]",12,"[80, 160, 160, 80, 160, 80, 160, 80, 80, 80, 80, 80]"
152,151,0__1-2__3__4__5-6__7__8__9-10__11__12-13__14__15,5.1027879178931865,0.7368693197927163,"[1, 5, 9, 12]",12,"[80, 160, 80, 80, 160, 80, 80, 160, 80, 160, 80, 80]"
153,152,0__1__2__3__4-5__6-7__8__9-10__11-12__13__14__15,5.102936438917531,0.7370178408170611,"[4, 6, 9, 11]",12,"[80, 80, 80, 80, 160, 160, 80, 160, 160, 80, 80, 80]"
154,153,0__1-2__3__4__5__6-7__8__9-10__11__12-13__14__15,5.103009291058761,0.737090692958291,"[1, 6, 9, 12]",12,"[80, 160, 80, 80, 80, 160, 80, 160, 80, 160, 80, 80]"
155,154,0__1-2__3__4__5-6__7__8-9__10__11__12__13__14-15,5.104019994726396,0.7381013966259253,"[1, 5, 8, 14]",12,"[80, 160, 80, 80, 160, 80, 160, 80, 80, 80, 80, 160]"
156,155,0__1__2-3__4__5__6-7__8-9__10__11__12-13__14__15,5.104530664483123,0.738612066382653,"[2, 6, 8, 12]",12,"[80, 80, 160, 80, 80, 160, 160, 80, 80, 160, 80, 80]"
157,156,0__1-2__3__4__5-6__7__8__9__10__11-12__13__14-15,5.105250555748814,0.7393319576483437,"[1, 5, 11, 14]",12,"[80, 160, 80, 80, 160, 80, 80, 80, 80, 160, 80, 160]"
158,157,0-1__2__3__4__5-6__7-8__9-10__11__12__13__14__15,5.105501976180985,0.739583378080515,"[0, 5, 7, 9]",12,"[160, 80, 80, 80, 160, 160, 160, 80, 80, 80, 80, 80]"
159,158,0-1__2__3-4__5-6__7__8__9-10__11__12__13__14__15,5.105876847096552,0.7399582489960821,"[0, 3, 5, 9]",12,"[160, 80, 160, 160, 80, 80, 160, 80, 80, 80, 80, 80]"
160,159,0-1__2__3__4__5__6-7__8__9__10-11__12__13-14__15,5.105952666535289,0.7400340684348183,"[0, 6, 10, 13]",12,"[160, 80, 80, 80, 80, 160, 80, 80, 160, 80, 160, 80]"
161,160,0__1__2-3__4__5__6__7__8-9__10__11-12__13__14-15,5.106424267807081,0.7405056697066108,"[2, 8, 11, 14]",12,"[80, 80, 160, 80, 80, 80, 80, 160, 80, 160, 80, 160]"
162,161,0__1-2__3-4__5__6-7__8-9__10__11__12__13__14__15,5.106792645253977,0.7408740471535067,"[1, 3, 6, 8]",12,"[80, 160, 160, 80, 160, 160, 80, 80, 80, 80, 80, 80]"
163,162,0__1__2__3-4__5__6-7__8-9__10__11__12-13__14__15,5.10686429761139,0.7409456995109194,"[3, 6, 8, 12]",12,"[80, 80, 80, 160, 80, 160, 160, 80, 80, 160, 80, 80]"
164,163,0__1-2__3__4__5-6__7__8__9__10__11-12__13-14__15,5.107581602396737,0.7416630042962664,"[1, 5, 11, 13]",12,"[80, 160, 80, 80, 160, 80, 80, 80, 80, 160, 160, 80]"
165,164,0-1__2-3__4-5__6-7__8__9__10__11__12__13__14__15,5.107726758060101,0.7418081599596311,"[0, 2, 4, 6]",12,"[160, 160, 160, 160, 80, 80, 80, 80, 80, 80, 80, 80]"
166,165,0-1__2__3__4__5-6__7__8__9__10__11-12__13__14-15,5.108371907548355,0.7424533094478845,"[0, 5, 11, 14]",12,"[160, 80, 80, 80, 160, 80, 80, 80, 80, 160, 80, 160]"
167,166,0__1__2__3__4__5-6__7-8__9-10__11-12__13__14__15,5.1092357891862115,0.7433171910857412,"[5, 7, 9, 11]",12,"[80, 80, 80, 80, 80, 160, 160, 160, 160, 80, 80, 80]"
168,167,0__1-2__3__4__5__6-7__8-9__10__11-12__13__14__15,5.109375311831925,0.7434567137314545,"[1, 6, 8, 11]",12,"[80, 160, 80, 80, 80, 160, 160, 80, 160, 80, 80, 80]"
169,168,0-1__2__3__4__5__6-7__8-9__10__11__12-13__14__15,5.110178723712821,0.7442601256123504,"[0, 6, 8, 12]",12,"[160, 80, 80, 80, 80, 160, 160, 80, 80, 160, 80, 80]"
170,169,0__1__2__3-4__5__6__7-8__9-10__11__12__13__14-15,5.111591944130518,0.7456733460300482,"[3, 7, 9, 14]",12,"[80, 80, 80, 160, 80, 80, 160, 160, 80, 80, 80, 160]"
171,170,0__1-2__3__4__5__6-7__8__9__10-11__12__13-14__15,5.112266975414019,0.7463483773135486,"[1, 6, 10, 13]",12,"[80, 160, 80, 80, 80, 160, 80, 80, 160, 80, 160, 80]"
172,171,0-1__2__3__4__5__6-7__8-9__10__11-12__13__14__15,5.11239776863031,0.7464791705298399,"[0, 6, 8, 11]",12,"[160, 80, 80, 80, 80, 160, 160, 80, 160, 80, 80, 80]"
173,172,0-1__2__3__4__5-6__7__8__9__10__11-12__13-14__15,5.114770500074966,0.7488519019744961,"[0, 5, 11, 13]",12,"[160, 80, 80, 80, 160, 80, 80, 80, 80, 160, 160, 80]"
174,173,0__1__2-3__4__5-6__7__8-9__10__11__12-13__14__15,5.115363182093974,0.7494445839935038,"[2, 5, 8, 12]",12,"[80, 80, 160, 80, 160, 80, 160, 80, 80, 160, 80, 80]"
175,174,0__1__2-3__4-5__6__7__8__9-10__11__12__13__14-15,5.115987526939295,0.7500689288388251,"[2, 4, 9, 14]",12,"[80, 80, 160, 160, 80, 80, 80, 160, 80, 80, 80, 160]"
176,175,0__1-2__3__4-5__6-7__8__9__10__11__12-13__14__15,5.116836354413223,0.7509177563127531,"[1, 4, 6, 12]",12,"[80, 160, 80, 160, 160, 80, 80, 80, 80, 160, 80, 80]"
177,176,0__1-2__3-4__5-6__7__8__9-10__11__12__13__14__15,5.116959462301006,0.7510408642005357,"[1, 3, 5, 9]",12,"[80, 160, 160, 160, 80, 80, 160, 80, 80, 80, 80, 80]"
178,177,0__1__2-3__4__5__6__7__8-9__10-11__12__13__14-15,5.117031922438278,0.7511133243378074,"[2, 8, 10, 14]",12,"[80, 80, 160, 80, 80, 80, 80, 160, 160, 80, 80, 160]"
179,178,0-1__2__3__4-5__6-7__8__9__10__11__12-13__14__15,5.118128403190993,0.7522098050905228,"[0, 4, 6, 12]",12,"[160, 80, 80, 160, 160, 80, 80, 80, 80, 160, 80, 80]"
180,179,0__1-2__3__4__5__6-7__8-9__10__11__12-13__14__15,5.118988627678954,0.7530700295784838,"[1, 6, 8, 12]",12,"[80, 160, 80, 80, 80, 160, 160, 80, 80, 160, 80, 80]"
181,180,0__1__2__3__4-5__6-7__8__9__10-11__12__13-14__15,5.119259255839,0.75334065773853,"[4, 6, 10, 13]",12,"[80, 80, 80, 80, 160, 160, 80, 80, 160, 80, 160, 80]"
182,181,0__1__2-3__4__5-6__7-8__9__10__11-12__13__14__15,5.119271812550833,0.753353214450363,"[2, 5, 7, 11]",12,"[80, 80, 160, 80, 160, 160, 80, 80, 160, 80, 80, 80]"
183,182,0-1__2-3__4__5__6__7__8__9-10__11__12__13__14-15,5.120112950967321,0.7541943528668504,"[0, 2, 9, 14]",12,"[160, 160, 80, 80, 80, 80, 80, 160, 80, 80, 80, 160]"
184,183,0__1__2__3__4-5__6-7__8-9__10__11-12__13__14__15,5.120451542638963,0.754532944538493,"[4, 6, 8, 11]",12,"[80, 80, 80, 80, 160, 160, 160, 80, 160, 80, 80, 80]"
185,184,0-1__2-3__4__5__6-7__8__9__10__11-12__13__14__15,5.121160145495761,0.7552415473952907,"[0, 2, 6, 11]",12,"[160, 160, 80, 80, 160, 80, 80, 80, 160, 80, 80, 80]"
186,185,0__1__2-3__4__5-6__7__8-9__10-11__12__13__14__15,5.121396733169332,0.755478135068862,"[2, 5, 8, 10]",12,"[80, 80, 160, 80, 160, 80, 160, 160, 80, 80, 80, 80]"
187,186,0__1-2__3__4__5-6__7-8__9-10__11__12__13__14__15,5.121908584065218,0.7559899859647476,"[1, 5, 7, 9]",12,"[80, 160, 80, 80, 160, 160, 160, 80, 80, 80, 80, 80]"
188,187,0-1__2-3__4__5__6-7__8__9__10-11__12__13__14__15,5.122139265110765,0.7562206670102949,"[0, 2, 6, 10]",12,"[160, 160, 80, 80, 160, 80, 80, 160, 80, 80, 80, 80]"
189,188,0-1__2__3__4-5__6-7__8__9-10__11__12__13__14__15,5.124155611353303,0.7582370132528329,"[0, 4, 6, 9]",12,"[160, 80, 80, 160, 160, 80, 160, 80, 80, 80, 80, 80]"
190,189,0__1__2__3__4__5-6__7-8__9__10-11__12__13__14-15,5.124336326110631,0.7584177280101612,"[5, 7, 10, 14]",12,"[80, 80, 80, 80, 80, 160, 160, 80, 160, 80, 80, 160]"
191,190,0__1__2__3__4-5__6-7__8__9__10-11__12__13__14-15,5.12459028221645,0.7586716841159795,"[4, 6, 10, 14]",12,"[80, 80, 80, 80, 160, 160, 80, 80, 160, 80, 80, 160]"
192,191,0__1__2-3__4__5__6__7__8__9-10__11__12-13__14-15,5.125035709649587,0.7591171115491164,"[2, 9, 12, 14]",12,"[80, 80, 160, 80, 80, 80, 80, 80, 160, 80, 160, 160]"
193,192,0__1-2__3__4-5__6-7__8__9-10__11__12__13__14__15,5.1252083619901745,0.7592897638897043,"[1, 4, 6, 9]",12,"[80, 160, 80, 160, 160, 80, 160, 80, 80, 80, 80, 80]"
194,193,0__1__2__3-4__5-6__7__8-9__10__11__12-13__14__15,5.125318898250397,0.7594003001499265,"[3, 5, 8, 12]",12,"[80, 80, 80, 160, 160, 80, 160, 80, 80, 160, 80, 80]"
195,194,0-1__2-3__4__5-6__7__8-9__10__11__12__13__14__15,5.1254373403122235,0.7595187422117533,"[0, 2, 5, 8]",12,"[160, 160, 80, 160, 80, 160, 80, 80, 80, 80, 80, 80]"
196,195,0__1__2__3__4__5__6__7-8__9-10__11__12-13__14-15,5.127502098344522,0.7615835002440514,"[7, 9, 12, 14]",12,"[80, 80, 80, 80, 80, 80, 80, 160, 160, 80, 160, 160]"
197,196,0-1__2__3__4__5__6__7-8__9-10__11__12__13__14-15,5.127653212840956,0.7617346147404858,"[0, 7, 9, 14]",12,"[160, 80, 80, 80, 80, 80, 160, 160, 80, 80, 80, 160]"
198,197,0__1-2__3__4__5-6__7__8__9-10__11-12__13__14__15,5.128423310444852,0.7625047123443816,"[1, 5, 9, 11]",12,"[80, 160, 80, 80, 160, 80, 80, 160, 160, 80, 80, 80]"
199,198,0__1__2__3-4__5-6__7__8-9__10__11-12__13__14__15,5.129385583678066,0.7634669855775957,"[3, 5, 8, 11]",12,"[80, 80, 80, 160, 160, 80, 160, 80, 160, 80, 80, 80]"
200,199,0__1__2-3__4__5__6__7-8__9__10__11-12__13__14-15,5.1298209770217555,0.7639023789212853,"[2, 7, 11, 14]",12,"[80, 80, 160, 80, 80, 80, 160, 80, 80, 160, 80, 160]"
201,200,0__1__2__3__4__5-6__7-8__9__10-11__12__13-14__15,5.130722488242976,0.764803890142506,"[5, 7, 10, 13]",12,"[80, 80, 80, 80, 80, 160, 160, 80, 160, 80, 160, 80]"
202,201,0__1__2__3__4__5-6__7__8-9__10-11__12__13-14__15,5.130760149988378,0.7648415518879075,"[5, 8, 10, 13]",12,"[80, 80, 80, 80, 80, 160, 80, 160, 160, 80, 160, 80]"
203,202,0__1__2__3__4__5__6__7-8__9-10__11-12__13__14-15,5.130884688387635,0.7649660902871647,"[7, 9, 11, 14]",12,"[80, 80, 80, 80, 80, 80, 80, 160, 160, 160, 80, 160]"
204,203,0__1__2__3__4__5__6-7__8-9__10-11__12-13__14__15,5.131362035943383,0.7654434378429125,"[6, 8, 10, 12]",12,"[80, 80, 80, 80, 80, 80, 160, 160, 160, 160, 80, 80]"
205,204,0-1__2__3__4__5-6__7__8__9-10__11-12__13__14__15,5.131892009914096,0.7659734118136257,"[0, 5, 9, 11]",12,"[160, 80, 80, 80, 160, 80, 80, 160, 160, 80, 80, 80]"
206,205,0__1__2-3__4__5__6-7__8__9__10-11__12-13__14__15,5.1320871122887874,0.7661685141883172,"[2, 6, 10, 12]",12,"[80, 80, 160, 80, 80, 160, 80, 80, 160, 160, 80, 80]"
207,206,0__1__2__3-4__5__6__7__8__9-10__11-12__13__14-15,5.132202039366244,0.7662834412657737,"[3, 9, 11, 14]",12,"[80, 80, 80, 160, 80, 80, 80, 80, 160, 160, 80, 160]"
208,207,0__1__2__3__4__5-6__7__8-9__10-11__12__13__14-15,5.132223311524005,0.7663047134235343,"[5, 8, 10, 14]",12,"[80, 80, 80, 80, 80, 160, 80, 160, 160, 80, 80, 160]"
209,208,0__1__2-3__4-5__6__7__8__9__10__11__12-13__14-15,5.132671541249414,0.7667529431489442,"[2, 4, 12, 14]",12,"[80, 80, 160, 160, 80, 80, 80, 80, 80, 80, 160, 160]"
210,209,0__1__2-3__4__5-6__7-8__9__10__11__12-13__14__15,5.132875249998777,0.7669566518983064,"[2, 5, 7, 12]",12,"[80, 80, 160, 80, 160, 160, 80, 80, 80, 160, 80, 80]"
211,210,0__1__2-3__4-5__6__7__8-9__10__11__12__13__14-15,5.133883761054493,0.767965162954023,"[2, 4, 8, 14]",12,"[80, 80, 160, 160, 80, 80, 160, 80, 80, 80, 80, 160]"
212,211,0__1__2-3__4__5-6__7__8__9__10-11__12-13__14__15,5.134138113825435,0.7682195157249652,"[2, 5, 10, 12]",12,"[80, 80, 160, 80, 160, 80, 80, 80, 160, 160, 80, 80]"
213,212,0-1__2__3__4__5-6__7-8__9__10__11__12-13__14__15,5.13416379264839,0.7682451945479194,"[0, 5, 7, 12]",12,"[160, 80, 80, 80, 160, 160, 80, 80, 80, 160, 80, 80]"
214,213,0-1__2__3__4__5-6__7__8__9__10-11__12__13__14-15,5.134657988916511,0.7687393908160409,"[0, 5, 10, 14]",12,"[160, 80, 80, 80, 160, 80, 80, 80, 160, 80, 80, 160]"
215,214,0__1__2-3__4-5__6__7__8__9-10__11__12__13-14__15,5.135093236831859,0.7691746387313891,"[2, 4, 9, 13]",12,"[80, 80, 160, 160, 80, 80, 80, 160, 80, 80, 160, 80]"
216,215,0__1__2__3-4__5-6__7-8__9__10__11__12-13__14__15,5.135417259566828,0.7694986614663577,"[3, 5, 7, 12]",12,"[80, 80, 80, 160, 160, 160, 80, 80, 80, 160, 80, 80]"
217,216,0-1__2__3__4__5__6__7__8__9-10__11__12-13__14-15,5.135787683731183,0.7698690856307131,"[0, 9, 12, 14]",12,"[160, 80, 80, 80, 80, 80, 80, 80, 160, 80, 160, 160]"
218,217,0-1__2__3__4__5-6__7__8-9__10__11__12-13__14__15,5.136370623915775,0.7704520258153051,"[0, 5, 8, 12]",12,"[160, 80, 80, 80, 160, 80, 160, 80, 80, 160, 80, 80]"
219,218,0__1__2__3-4__5__6__7__8-9__10__11-12__13__14-15,5.137230216815907,0.771311618715437,"[3, 8, 11, 14]",12,"[80, 80, 80, 160, 80, 80, 80, 160, 80, 160, 80, 160]"
220,219,0__1-2__3__4__5-6__7__8__9__10-11__12__13__14-15,5.13728627524651,0.7713676771460394,"[1, 5, 10, 14]",12,"[80, 160, 80, 80, 160, 80, 80, 80, 160, 80, 80, 160]"
221,220,0__1__2-3__4-5__6__7__8__9__10__11-12__13__14-15,5.137624409191769,0.7717058110912989,"[2, 4, 11, 14]",12,"[80, 80, 160, 160, 80, 80, 80, 80, 80, 160, 80, 160]"
222,221,0-1__2__3__4__5-6__7__8__9__10-11__12__13-14__15,5.1377187530316215,0.7718001549311513,"[0, 5, 10, 13]",12,"[160, 80, 80, 80, 160, 80, 80, 80, 160, 80, 160, 80]"
223,222,0-1__2-3__4__5-6__7-8__9__10__11__12__13__14__15,5.13777627739855,0.7718576792980798,"[0, 2, 5, 7]",12,"[160, 160, 80, 160, 160, 80, 80, 80, 80, 80, 80, 80]"
224,223,0__1__2-3__4__5-6__7-8__9__10-11__12__13__14__15,5.137795725176411,0.7718771270759408,"[2, 5, 7, 10]",12,"[80, 80, 160, 80, 160, 160, 80, 160, 80, 80, 80, 80]"
225,224,0-1__2-3__4__5__6__7__8-9__10__11__12__13__14-15,5.138151494638661,0.772232896538191,"[0, 2, 8, 14]",12,"[160, 160, 80, 80, 80, 80, 160, 80, 80, 80, 80, 160]"
226,225,0__1-2__3__4__5-6__7__8__9__10-11__12__13-14__15,5.138500232267706,0.7725816341672358,"[1, 5, 10, 13]",12,"[80, 160, 80, 80, 160, 80, 80, 80, 160, 80, 160, 80]"
227,226,0__1__2-3__4__5__6__7-8__9__10-11__12__13__14-15,5.138553735913885,0.7726351378134151,"[2, 7, 10, 14]",12,"[80, 80, 160, 80, 80, 80, 160, 80, 160, 80, 80, 160]"
228,227,0-1__2-3__4__5-6__7__8__9__10__11__12-13__14__15,5.138880948750038,0.7729623506495678,"[0, 2, 5, 12]",12,"[160, 160, 80, 160, 80, 80, 80, 80, 80, 160, 80, 80]"
229,228,0__1-2__3__4-5__6-7__8-9__10__11__12__13__14__15,5.1389038401964475,0.7729852420959773,"[1, 4, 6, 8]",12,"[80, 160, 80, 160, 160, 160, 80, 80, 80, 80, 80, 80]"
230,229,0-1__2__3-4__5__6-7__8__9__10-11__12__13__14__15,5.139144003915647,0.7732254058151771,"[0, 3, 6, 10]",12,"[160, 80, 160, 80, 160, 80, 80, 160, 80, 80, 80, 80]"
231,230,0__1-2__3__4__5-6__7__8-9__10__11__12-13__14__15,5.1395152009011245,0.7735966028006542,"[1, 5, 8, 12]",12,"[80, 160, 80, 80, 160, 80, 160, 80, 80, 160, 80, 80]"
232,231,0__1__2__3-4__5-6__7-8__9__10__11-12__13__14__15,5.139833264803024,0.773914666702554,"[3, 5, 7, 11]",12,"[80, 80, 80, 160, 160, 160, 80, 80, 160, 80, 80, 80]"
233,232,0-1__2__3__4__5__6-7__8-9__10-11__12__13__14__15,5.140251352640191,0.7743327545397207,"[0, 6, 8, 10]",12,"[160, 80, 80, 80, 80, 160, 160, 160, 80, 80, 80, 80]"
234,233,0__1__2__3__4-5__6-7__8__9__10-11__12-13__14__15,5.140417792114228,0.7744991940137576,"[4, 6, 10, 12]",12,"[80, 80, 80, 80, 160, 160, 80, 80, 160, 160, 80, 80]"
235,234,0-1__2-3__4__5__6-7__8__9__10__11__12-13__14__15,5.140847396291246,0.7749287981907758,"[0, 2, 6, 12]",12,"[160, 160, 80, 80, 160, 80, 80, 80, 80, 160, 80, 80]"
236,235,0-1__2__3-4__5__6-7__8__9__10__11-12__13__14__15,5.140877537247256,0.7749589391467859,"[0, 3, 6, 11]",12,"[160, 80, 160, 80, 160, 80, 80, 80, 160, 80, 80, 80]"
237,236,0__1-2__3-4__5__6-7__8__9__10__11-12__13__14__15,5.141364121833272,0.7754455237328015,"[1, 3, 6, 11]",12,"[80, 160, 160, 80, 160, 80, 80, 80, 160, 80, 80, 80]"
238,237,0-1__2__3-4__5__6__7__8__9-10__11__12__13__14-15,5.142009586882382,0.7760909887819114,"[0, 3, 9, 14]",12,"[160, 80, 160, 80, 80, 80, 80, 160, 80, 80, 80, 160]"
239,238,0__1__2-3__4__5__6__7__8-9__10__11__12-13__14-15,5.142048647909453,0.7761300498089829,"[2, 8, 12, 14]",12,"[80, 80, 160, 80, 80, 80, 80, 160, 80, 80, 160, 160]"
240,239,0-1__2__3-4__5-6__7-8__9__10__11__12__13__14__15,5.142049912949578,0.776131314849108,"[0, 3, 5, 7]",12,"[160, 80, 160, 160, 160, 80, 80, 80, 80, 80, 80, 80]"
241,240,0-1__2__3-4__5-6__7__8-9__10__11__12__13__14__15,5.142522124367842,0.7766035262673716,"[0, 3, 5, 8]",12,"[160, 80, 160, 160, 80, 160, 80, 80, 80, 80, 80, 80]"
242,241,0__1-2__3__4__5-6__7-8__9__10__11__12-13__14__15,5.143150648413515,0.777232050313045,"[1, 5, 7, 12]",12,"[80, 160, 80, 80, 160, 160, 80, 80, 80, 160, 80, 80]"
243,242,0__1__2__3-4__5__6__7__8__9-10__11__12-13__14-15,5.143152802337766,0.7772342042372955,"[3, 9, 12, 14]",12,"[80, 80, 80, 160, 80, 80, 80, 80, 160, 80, 160, 160]"
244,243,0__1-2__3__4-5__6-7__8__9__10__11-12__13__14__15,5.1432953319008865,0.7773767338004163,"[1, 4, 6, 11]",12,"[80, 160, 80, 160, 160, 80, 80, 80, 160, 80, 80, 80]"
245,244,0__1-2__3-4__5-6__7__8-9__10__11__12__13__14__15,5.144094521698714,0.7781759235982442,"[1, 3, 5, 8]",12,"[80, 160, 160, 160, 80, 160, 80, 80, 80, 80, 80, 80]"
246,245,0__1-2__3__4__5__6-7__8-9__10-11__12__13__14__15,5.144317797551756,0.778399199451286,"[1, 6, 8, 10]",12,"[80, 160, 80, 80, 80, 160, 160, 160, 80, 80, 80, 80]"
247,246,0__1__2__3-4__5__6-7__8__9__10-11__12-13__14__15,5.145629047531769,0.779710449431299,"[3, 6, 10, 12]",12,"[80, 80, 80, 160, 80, 160, 80, 80, 160, 160, 80, 80]"
248,247,0-1__2__3__4-5__6-7__8-9__10__11__12__13__14__15,5.145771639554498,0.7798530414540279,"[0, 4, 6, 8]",12,"[160, 80, 80, 160, 160, 160, 80, 80, 80, 80, 80, 80]"
249,248,0-1__2__3-4__5__6-7__8__9__10__11__12-13__14__15,5.146113642732652,0.7801950446321815,"[0, 3, 6, 12]",12,"[160, 80, 160, 80, 160, 80, 80, 80, 80, 160, 80, 80]"
250,249,0__1__2__3__4-5__6__7__8__9-10__11__12-13__14-15,5.14629221148971,0.7803736133892398,"[4, 9, 12, 14]",12,"[80, 80, 80, 80, 160, 80, 80, 80, 160, 80, 160, 160]"
251,250,0__1__2-3__4-5__6__7-8__9__10__11__12__13__14-15,5.14629479843617,0.7803762003356995,"[2, 4, 7, 14]",12,"[80, 80, 160, 160, 80, 160, 80, 80, 80, 80, 80, 160]"
252,251,0-1__2-3__4__5-6__7__8__9__10__11-12__13__14__15,5.14689319783991,0.78097459973944,"[0, 2, 5, 11]",12,"[160, 160, 80, 160, 80, 80, 80, 80, 160, 80, 80, 80]"
253,252,0__1__2__3-4__5__6__7__8-9__10-11__12__13__14-15,5.147773436903371,0.781854838802901,"[3, 8, 10, 14]",12,"[80, 80, 80, 160, 80, 80, 80, 160, 160, 80, 80, 160]"
254,253,0__1-2__3-4__5__6-7__8__9__10-11__12__13__14__15,5.148396224453536,0.7824776263530655,"[1, 3, 6, 10]",12,"[80, 160, 160, 80, 160, 80, 80, 160, 80, 80, 80, 80]"
255,254,0__1__2-3__4__5__6__7__8__9-10__11-12__13-14__15,5.149133835137182,0.7832152370367114,"[2, 9, 11, 13]",12,"[80, 80, 160, 80, 80, 80, 80, 80, 160, 160, 160, 80]"
256,255,0__1__2-3__4__5__6__7-8__9-10__11__12__13-14__15,5.149161556948664,0.7832429588481942,"[2, 7, 9, 13]",12,"[80, 80, 160, 80, 80, 80, 160, 160, 80, 80, 160, 80]"
257,256,0-1__2__3-4__5-6__7__8__9__10__11__12-13__14__15,5.150873264376136,0.7849546662756657,"[0, 3, 5, 12]",12,"[160, 80, 160, 160, 80, 80, 80, 80, 80, 160, 80, 80]"
258,257,0__1__2__3-4__5-6__7__8-9__10-11__12__13__14__15,5.151013826461598,0.7850952283611274,"[3, 5, 8, 10]",12,"[80, 80, 80, 160, 160, 80, 160, 160, 80, 80, 80, 80]"
